meanR;meanG;meanB;stdR;stdG;stdB;skewR;skewG;skewB;kurR;kurG;kurB;entR;entG;entB;Class
17.76011811;15.87152136;4.426580606;46.04377509;41.6105367;13.55193972;2.323883479;2.395271313;3.85465057;3.68879082;4.114754074;17.75806099;11.13598192;11.12388204;10.96904396;3
18.24753066;16.97167969;4.50310882;46.40710994;43.54250042;13.91792705;2.220734598;2.27464372;4.0403815;3.109610697;3.407238852;19.56014324;11.16140172;11.15200126;10.97027986;3
16.32543223;16.13311876;3.393598989;42.56261918;42.07857219;11.05088057;2.348509153;2.339006684;4.547261216;3.854461437;3.762562346;28.30661837;11.1262838;11.12491285;10.89427464;3
16.91965029;16.92048046;5.159306814;43.74664649;43.46586355;15.44032339;2.34186384;2.274615385;3.409680242;3.899327191;3.423470845;12.08368969;11.14268421;11.1477235;10.98582633;3
16.59622897;15.31749838;4.26940605;43.75498709;40.54601277;13.11861328;2.386430363;2.408832102;3.832346037;4.036201091;4.155655111;17.4226364;11.10770721;11.10319762;10.95801962;3
17.49864976;16.72574966;4.583547137;44.61054279;42.68933151;14.26013543;2.26533888;2.262805082;4.008402984;3.426840861;3.379474782;18.68088574;11.16273276;11.16072106;10.96216066;3
21.15071037;19.74146519;4.706081654;49.98765892;46.89441096;13.99197505;2.064959691;2.089668952;3.734390461;2.563995822;2.674026841;16.2179828;11.29695373;11.2913201;11.04498307;3
17.01636079;16.88095183;4.304618158;43.19907121;42.87918528;13.85574596;2.305489696;2.291049826;3.981236365;3.76110211;3.615798229;17.90544042;11.17786006;11.17602096;10.89933454;3
22.55244738;21.70459273;3.801713511;48.39772676;46.73045594;11.78642447;1.817764885;1.81619418;4.480337114;1.66000815;1.605504995;26.37115303;11.45904278;11.45370884;11.03726629;3
19.69463642;19.41979667;4.823361609;46.86268987;46.32980307;14.45123602;2.07053688;2.074944504;3.719909562;2.575456842;2.561166238;15.96824944;11.28205778;11.27846808;11.02107602;3
17.12871363;15.55622843;4.444412984;44.98997397;41.35072376;13.50514256;2.363593204;2.429534669;3.697769974;3.883231239;4.249503147;15.88694549;11.11324403;11.09941951;10.96787385;3
15.49101254;14.7090749;4.458163831;42.65472709;40.66415567;13.92464587;2.504251912;2.517793801;3.79715205;4.565911007;4.611756228;17.0618431;11.02970463;11.02422765;10.90883597;3
16.98837371;16.88882982;5.112029247;42.52086297;42.47533642;15.41180241;2.192780656;2.21191218;3.727047701;3.03941275;3.108786341;15.52404322;11.19191162;11.18602504;11.00495937;3
15.24624399;14.53479991;4.364903076;41.2577287;39.45513274;13.23887686;2.44393839;2.45588811;3.65298436;4.270792242;4.308845125;16.11510059;11.05782435;11.05398356;10.95180906;3
15.65044648;15.61298462;4.977666189;41.93180776;41.89435142;15.28748284;2.429689558;2.422266361;3.71196878;4.274093081;4.164362637;15.72743921;11.07718781;11.0743932;10.94414168;3
24.43430643;21.67887273;5.824717625;55.55886318;49.76155691;16.63769124;1.926552888;1.97582498;3.261262425;1.938566848;2.165024384;11.14581082;11.35611269;11.34600362;11.07992935;3
19.87280996;18.28821306;4.155924479;47.80952816;44.56001096;13.48519061;2.082450592;2.155922304;4.17998478;2.597629597;2.978218289;19.77401894;11.25929726;11.24572044;10.91574549;3
24.28088788;21.66199958;6.311352009;54.31583682;48.72214668;17.25270477;1.890258301;1.909228928;3.143556415;1.822092368;1.875796628;10.05845917;11.38450216;11.37806953;11.16448755;3
24.81648522;22.88139292;4.800829404;54.64821124;50.77435837;14.00624446;1.842492182;1.877317295;3.745906201;1.627703061;1.774984627;16.59607718;11.40972485;11.40097847;11.09159524;3
23.83733589;22.78025803;7.589431552;52.28477605;50.12066558;19.6711912;1.852548186;1.855513168;2.884264928;1.702577643;1.672247631;8.30259392;11.42043668;11.41613243;11.23935826;3
24.02339705;21.76663816;6.856279663;54.40657415;49.47263108;17.95152465;1.909463874;1.926194474;2.923205343;1.851516521;1.917660046;8.627351192;11.36188378;11.35796953;11.21576154;3
21.58284794;19.36822185;4.926075952;50.75271341;46.2211411;14.63848505;2.016358265;2.073689041;3.707756987;2.29680052;2.533285074;15.33048913;11.29895329;11.2803514;11.05039562;3
21.96610153;20.32623736;5.456771219;50.65626151;47.29831863;15.57577959;1.960757807;2.010848137;3.373868483;2.054881186;2.295153918;12.45347726;11.3319007;11.32236665;11.08733307;3
20.00815343;18.58436961;4.02700282;48.35286512;44.82094887;13.05297688;2.128523476;2.087238276;4.332487967;2.898378076;2.5837744;22.82728392;11.25605857;11.2561262;10.91800155;3
20.04013344;18.56867334;6.093075844;47.99945011;45.08491702;16.94203406;2.072973947;2.134969977;3.314395624;2.505797138;2.795118947;12.16251346;11.27016306;11.25371552;11.12405405;3
19.20610092;18.51668439;4.857733913;47.01150256;45.35340791;15.11305987;2.183495967;2.169971347;3.951892009;3.177855579;3.037101527;17.56856503;11.23772281;11.23595952;10.97670779;3
20.58669833;17.77109722;5.188491972;50.01819615;43.83567298;14.81367193;2.112476643;2.186433709;3.442816529;2.699292005;3.052877136;13.45763101;11.24393281;11.22645834;11.08178195;3
18.66350777;17.49477626;4.617333888;47.75503328;44.84948263;14.35146649;2.267959569;2.268925672;3.982582899;3.439765273;3.405153626;18.49868454;11.15398676;11.15119369;10.96183045;3
30.45420558;25.87646966;5.904734113;61.38107172;52.49767389;15.75903588;1.591377685;1.633654005;3.316859556;0.704278197;0.900283968;12.01897408;11.55044484;11.54449751;11.25127362;3
25.3967733;21.70150703;7.856148684;56.82839967;48.77627756;20.23679907;1.875228153;1.902848077;2.714886519;1.720532207;1.857961513;6.691810622;11.38150977;11.3770992;11.22969777;3
21.40687985;20.66210745;5.203487118;48.73839568;47.14169956;15.35304383;1.946353832;1.945827316;3.646978364;2.085086038;2.043124444;14.67630041;11.35528635;11.3520482;11.06271884;3
25.87191429;22.73492973;5.592305381;55.88998257;49.42726454;15.03014764;1.786411152;1.820471652;3.267104855;1.404979871;1.560171754;12.30582816;11.44078566;11.43406588;11.20317462;3
23.65581854;20.94830382;6.437313163;54.37955753;48.30527986;18.0535508;1.954097302;1.972749428;3.222670675;2.047172814;2.140761877;10.45848258;11.33702275;11.33387452;11.11938557;3
22.513747;20.41524516;6.27998644;51.86287758;47.0891764;17.06900594;1.958240923;1.957317593;3.019191814;2.055236319;2.032900784;9.16811248;11.33365323;11.33138013;11.14920534;3
24.92130871;23.13917268;4.208805242;54.15850464;50.42283268;12.12002953;1.781326919;1.790563201;3.738066971;1.334464524;1.359660609;17.55939371;11.42744136;11.42412299;11.10364958;3
24.66013121;21.32480815;6.990346092;56.1027782;49.08529673;19.2641423;1.944294563;2.009827543;3.054682416;2.057491352;2.373624119;9.182046697;11.35749411;11.34536856;11.1298935;3
24.64605292;21.35455382;4.922422029;54.54904959;47.68375452;14.78385237;1.853195264;1.904320398;3.720748941;1.660544161;1.909172226;15.3684568;11.40071209;11.39158554;11.03161727;3
28.55866887;24.31630609;4.804535333;59.85929105;51.29144124;13.65606596;1.687425329;1.726461658;3.919896004;1.00914531;1.195437358;18.69248607;11.48675395;11.48059498;11.16967226;3
23.0101316;20.67720661;6.777540218;53.41386125;48.12650934;18.2973199;1.97571555;1.988342239;2.998430157;2.121053893;2.173730254;9.029840048;11.31958812;11.31661799;11.16172695;3
23.76723719;20.75408731;6.285757212;54.58325386;48.18219361;18.00133094;1.959639844;2.01504046;3.353242572;2.088389754;2.35733983;11.47729669;11.3405106;11.32829731;11.09409582;3
25.48142798;22.17722587;5.892772667;55.72928943;48.88444342;16.2229242;1.812370456;1.854762229;3.291765456;1.488987086;1.684501675;11.6244622;11.41902433;11.41078146;11.16735977;3
24.6321865;20.30686021;7.434961323;56.35482009;47.13235916;19.53763243;1.938686177;2.016534185;2.818270758;1.96286171;2.338032478;7.646653388;11.34582818;11.33033666;11.19234635;3
20.39528438;16.68756356;4.541358481;52.74248312;43.3071456;13.34171575;2.285275057;2.31170163;3.54257187;3.430575023;3.597387666;14.80636436;11.13543467;11.13190889;11.0173934;3
21.81136357;18.57198055;5.652732834;53.24909454;45.68046541;16.4375528;2.130119099;2.175130829;3.496665845;2.77140705;3.018598348;13.13120457;11.23723509;11.22914912;11.06189487;3
23.92164579;19.48637628;5.292726054;57.52681528;47.23669409;15.02002531;2.086777924;2.131483015;3.596454565;2.577576727;2.80746693;15.28226898;11.26321055;11.25441809;11.10848676;3
27.11052877;21.77028438;4.647973296;60.54392557;49.12526672;13.2965964;1.843822109;1.911160801;3.7118735;1.539353263;1.886226852;16.5699356;11.38053724;11.37042351;11.12137327;3
29.70239691;23.68647143;7.75218619;63.78121541;51.2482253;19.4668677;1.738724342;1.783333129;2.757315044;1.146890457;1.352840378;7.289292883;11.44579573;11.43845367;11.28921711;3
27.03861756;21.75362888;7.374817015;61.290403;49.5969779;18.91359975;1.874976158;1.913307562;2.819565002;1.631434565;1.825349172;7.968986528;11.35400556;11.34853571;11.23635337;3
30.7575255;24.8552145;4.908307138;64.58534188;52.76993124;13.02476245;1.681356732;1.74007785;3.564191736;0.946237201;1.203750958;16.72178941;11.4830436;11.47158079;11.25189933;3
32.50415087;25.43351093;7.278079543;67.29424378;53.14446253;18.0115081;1.631133294;1.695057859;2.85566786;0.762197956;1.07358746;8.527565371;11.50251516;11.49437964;11.32927251;3
29.2521573;23.60686136;8.855711446;63.33362582;51.65599018;22.00959532;1.775243133;1.836755896;2.570391844;1.314820533;1.600851694;5.777765415;11.43444325;11.42395963;11.28393496;3
25.17518799;20.22033138;5.949833195;59.02942144;47.703602;16.22254917;1.972445865;2.011817882;3.236316503;2.024559609;2.23190491;11.69930031;11.29772485;11.29157423;11.15519875;3
25.99239745;21.12962663;6.704014885;58.23892036;47.67957175;18.2324151;1.872689866;1.921789776;3.077311246;1.70435688;1.962829561;9.373503389;11.37792064;11.37136914;11.16883808;3
26.1998852;21.29795558;7.598130085;59.86156848;49.03328959;18.93934458;1.914200181;1.958457696;2.631181383;1.810304601;2.026846701;6.745586224;11.34479716;11.33687092;11.26648613;3
25.45752049;20.7968673;6.606044671;59.23955509;48.73954127;17.72270176;1.960450775;2.008256963;3.050563957;2.000137631;2.260154773;9.577473662;11.312114;11.30517229;11.17554251;3
25.67481817;21.35718111;7.527110685;58.38386872;48.89363919;18.92895902;1.893432243;1.93535766;2.678490546;1.721747755;1.930831899;7.028843009;11.35070592;11.34402838;11.2567873;3
23.47946137;19.17671929;5.491962139;56.04234694;46.00106958;15.60159838;2.043408142;2.075041264;3.543181954;2.370899788;2.539526099;14.40068784;11.270671;11.26561813;11.10644638;3
23.08002419;18.94981971;6.309329543;55.3971745;45.87980712;16.92745777;2.059305877;2.107578426;3.018691697;2.41008067;2.654947703;9.659656142;11.26279072;11.25330334;11.1598345;3
23.63953479;19.94957124;5.591577293;56.26290981;47.82863396;15.68316504;2.065495301;2.108995705;3.350340544;2.5149502;2.742279816;12.565444;11.28197941;11.27437656;11.11546543;3
21.66171644;18.04709266;6.153994468;53.60371217;44.87586428;17.19048944;2.116738453;2.15154795;3.102790965;2.596769118;2.796911705;9.894529837;11.20434411;11.1996528;11.08654814;3
25.29376811;19.85088449;4.985750277;59.07093114;46.86452135;14.22399303;1.974374335;2.049384292;3.648143705;2.048952808;2.460851854;16.43949429;11.30767467;11.29726058;11.10309932;3
19.86161705;16.32221169;4.783303285;49.82458219;41.33055571;14.18158753;2.177554492;2.240482872;3.742733499;2.906578025;3.268943019;16.37762082;11.18471696;11.17519364;11.02773144;3
19.20806174;15.48419972;5.485522991;50.95464357;41.51178439;16.08184654;2.408560456;2.475924951;3.349794824;4.125966264;4.539750702;12.21654884;11.09867419;11.08709284;11.00285608;3
25.90610169;22.05195043;6.717301529;57.84531755;49.47951419;17.23311763;1.85067878;1.87673357;2.854893771;1.572430632;1.689283066;8.511690356;11.38252433;11.37742046;11.24166246;3
20.85512204;18.10404532;5.653033315;51.7459895;45.11229271;16.2918387;2.156275656;2.182170056;3.463258359;2.846631114;2.986594031;13.31374676;11.20514785;11.20056552;11.06253118;3
20.28185096;17.24961284;5.730324288;51.15142055;43.73672121;16.09460928;2.241574841;2.274233426;3.215856067;3.316509116;3.495638816;11.26750653;11.18328926;11.17765877;11.08258876;3
19.01462918;16.52604937;5.609623474;49.60669786;43.32955872;16.09352739;2.331704118;2.357830171;3.22216381;3.689995055;3.829312385;11.26126823;11.12404854;11.11815213;11.03346536;3
18.28984259;15.40289463;5.441974467;49.67986018;42.27954967;16.04106201;2.476339296;2.537756594;3.282242104;4.442786347;4.804493261;11.49313397;11.05659413;11.04461612;10.97996943;3
29.4523372;23.77699704;6.938990847;62.61464778;51.0851915;17.82479687;1.720618808;1.783717614;3.039889874;1.109328682;1.411724314;9.794571678;11.46320213;11.45278957;11.27683965;3
28.11730307;22.8518495;7.423073071;61.36033785;50.45818012;19.32163627;1.789927905;1.857530884;2.924837242;1.353781735;1.675375683;8.360140194;11.42049474;11.40866275;11.23820186;3
23.0793327;18.70060173;5.408004731;55.11122581;45.35488203;15.98873018;2.044242486;2.146087289;3.590856858;2.367848922;2.93536725;13.95052633;11.27032981;11.25464945;11.04233025;3
24.19829419;19.28079543;6.596666204;57.67270069;46.49289482;18.16350866;2.031481227;2.11435215;3.079751006;2.290073099;2.759946548;9.601275135;11.27263701;11.26149279;11.12286922;3
20.80707979;17.55000116;4.729738736;50.93078485;43.14664723;14.4941881;2.114856418;2.135276626;3.874208986;2.677002534;2.761740202;17.33889786;11.22739668;11.22244676;10.988026;3
22.82084219;19.31524478;5.925276596;54.57085424;46.67588191;16.83768893;2.062642693;2.127266624;3.30339703;2.473157777;2.814118808;11.54368365;11.27052257;11.25966219;11.08745842;3
25.57838888;21.93112827;5.464265902;57.29773279;49.49942155;15.50390495;1.878856271;1.919361784;3.512640683;1.740185287;1.922567015;13.87843916;11.37975679;11.37188306;11.12071701;3
21.7182126;17.43766372;5.411329281;53.5043202;43.46642708;15.82958106;2.151411393;2.208151349;3.514003795;2.843620449;3.138703105;13.34720975;11.22142882;11.2071027;11.04935274;3
23.82376225;19.57003899;7.046089127;55.82208157;46.13774073;18.51374981;1.99998532;2.037662087;2.872387783;2.197166992;2.392295524;8.266777593;11.30431813;11.29804646;11.19292413;3
21.19660688;17.55581623;5.529528014;53.459959;44.52608753;16.24966842;2.201402397;2.239703504;3.494926046;3.037203045;3.264720632;13.33614791;11.176789;11.17095576;11.02743281;3
21.05158061;16.70881487;5.807413015;53.49549472;43.09474153;16.74149188;2.230210352;2.315936725;3.290351181;3.171231444;3.638288679;11.56198386;11.16518577;11.14877559;11.03964316;3
22.30843388;19.79263938;4.673367773;51.90420994;46.3089838;14.67074415;2.015083888;2.041532633;4.036748642;2.376647983;2.482240419;18.18998753;11.32054288;11.31448409;10.98200503;3
22.69575937;19.7332482;7.056446083;53.91335437;47.56595963;18.9955069;2.061185039;2.124880462;3.019089282;2.470059141;2.767917634;9.448646583;11.28719555;11.26893053;11.15879475;3
18.09199527;15.3558771;4.679192477;47.84005321;40.88932147;14.4074989;2.376518142;2.421665183;3.593439847;3.952564518;4.215102311;14.04659311;11.09895146;11.09160005;10.93719238;3
17.93876934;15.87208765;4.673577724;46.65389843;41.49695692;14.35840817;2.281599233;2.314165894;3.687979763;3.377387629;3.55685135;15.12459213;11.12133567;11.11565295;10.9512442;3
23.31760625;20.72182608;6.493424094;53.80165029;48.1584133;17.65069167;1.954586319;1.99252473;3.182896332;1.999280732;2.176200027;10.83901769;11.33036078;11.32254654;11.1649781;3
21.34717664;18.12667576;6.096338757;52.96827373;45.14904147;17.24924367;2.148884939;2.174402629;3.125235662;2.794112563;2.936190143;9.733686407;11.20392116;11.20009803;11.07049037;3
26.46413492;23.37530433;7.563154894;57.49168047;51.15877187;19.43238827;1.815091317;1.853411943;2.890782215;1.514628258;1.687000575;8.546675901;11.43535524;11.42730191;11.25188082;3
22.27132836;18.15735947;5.295856062;55.03169177;45.10300502;14.83988289;2.13811923;2.174138649;3.300476178;2.742717095;2.948296992;12.63332307;11.21179148;11.20654141;11.0936233;3
22.98036859;19.87322216;6.752242049;55.04477911;47.85796789;18.18862656;2.065522507;2.096399829;3.012670763;2.471859435;2.631919445;9.401385189;11.26793352;11.26215489;11.15456336;3
19.415432;16.11715668;5.731013853;50.1308446;41.85234261;16.10272774;2.282329024;2.316382142;3.134985505;3.429233314;3.617535486;10.63525672;11.13787337;11.13168517;11.06328034;3
25.90064488;21.72553393;6.464242788;57.52757637;48.77290015;16.40225421;1.872943643;1.922708187;3.05183228;1.716849625;1.932841095;10.66968164;11.39950413;11.38731586;11.28037709;3
23.35758175;18.73351593;6.299827801;55.9936042;45.40499614;17.29198336;2.107284565;2.171247576;3.178418517;2.731053603;3.081982842;10.68465375;11.27428015;11.26213793;11.14192999;3
22.70496063;18.55654046;5.10757982;54.71162701;45.17450085;15.55590724;2.073537393;2.145914075;3.563303016;2.498122436;2.908193191;13.43319889;11.25554358;11.24571328;10.9775887;3
22.99976886;19.39607988;6.521012466;54.23529266;45.95969693;17.31521631;1.99541544;2.025449023;2.994150083;2.127499999;2.286473092;9.519349825;11.28965151;11.28462652;11.17842433;3
19.41251002;16.63319003;6.246286366;50.35441857;43.29964761;17.66156242;2.289352033;2.314445165;3.115471417;3.439850198;3.591486399;10.11115247;11.1290404;11.12540309;11.05191002;3
16.98195189;13.95709481;5.186534994;46.94309602;38.74381664;15.42066779;2.529858575;2.559309047;3.303720785;4.754792753;4.944819104;11.71764468;11.02347171;11.01904841;10.95892257;3
26.1712047;21.5688621;6.302378036;59.87321486;49.7365749;17.50578138;1.971990639;2.018090343;3.320835332;2.162609724;2.394660621;11.90855211;11.35166195;11.34355818;11.14183088;3
17.72482703;15.69894331;5.049785426;46.66911041;41.34741357;15.20061556;2.352371418;2.349715712;3.374977531;3.806438474;3.773460358;11.72605039;11.10475478;11.10413696;10.96212023;3
19.50062793;16.6099933;3.781394462;49.41240695;42.24088044;11.39779717;2.225236836;2.246340789;4.07649039;3.160998646;3.274236623;22.46226796;11.17106503;11.16704114;11.0092954;3
22.04505863;18.70266657;6.540873089;55.28176557;46.96183082;18.33982222;2.180363566;2.19066131;3.015489941;2.923554472;2.989750795;8.668595527;11.18642056;11.1850823;11.07486937;3
29.43150579;23.74235893;8.922776442;62.72178985;50.92270569;21.57792412;1.728785571;1.767379762;2.543940916;1.134072062;1.312946053;5.911484727;11.45992847;11.45376075;11.33405012;3
28.62043308;23.21717248;8.936463727;61.80435168;50.47394011;21.13578639;1.750471729;1.791025717;2.421551082;1.177801734;1.368324718;5.265743827;11.43617985;11.42964303;11.35329796;3
28.83063478;21.91142751;5.999751526;63.72562789;48.83893446;15.41589599;1.814690195;1.870228582;3.019682474;1.426299637;1.70987949;10.18562818;11.39738829;11.38949034;11.25584842;3
28.058222;22.01249307;8.085288384;62.96333048;49.78901079;20.5352559;1.857686532;1.911156283;2.675214683;1.58662209;1.861068268;6.474052944;11.37281399;11.36544422;11.24949921;3
32.22620231;25.47862542;8.194644123;67.94094045;54.04512123;19.17101201;1.672345064;1.713109189;2.467152184;0.883383693;1.079667238;5.88502977;11.47217101;11.46661549;11.37906623;3
26.26961793;20.86864753;7.935541097;59.25873779;47.41465468;20.26152104;1.879321796;1.92799036;2.723981394;1.689472734;1.942551662;6.825489828;11.36511632;11.35839204;11.24403633;3
27.42041882;21.06119214;7.522131564;62.65710518;48.93514323;20.04006941;1.917222433;2.018821702;2.869137334;1.837646959;2.354903679;7.808245909;11.3444453;11.32766161;11.17424532;3
27.62033292;21.86147644;6.433742064;62.54412755;50.03916825;16.75716716;1.891523284;1.95896026;2.957093362;1.735732415;2.07866595;9.516276731;11.35945215;11.34880564;11.21848063;3
30.5184892;23.53835175;6.466317261;65.04269734;50.64644627;16.03160324;1.721144846;1.778263455;2.912436053;1.092583636;1.36916084;9.46288609;11.45852408;11.44900918;11.31873982;3
28.09659108;22.49054641;8.787346293;62.78521889;50.5430108;21.636529;1.84179707;1.87946931;2.537270966;1.51935535;1.710744109;5.716984161;11.37888401;11.37357324;11.28785587;3
26.45330221;20.21697023;5.848176313;61.60726782;47.48649976;16.08946511;1.966129198;2.02212897;3.281149746;2.02412235;2.320768614;11.86523744;11.31168023;11.30335825;11.14749761;3
31.62924525;24.6038084;8.615062947;66.14998955;51.786076;20.69815937;1.684255045;1.723255886;2.623812674;0.987177738;1.175075789;6.61626482;11.4917448;11.48551856;11.35824572;3
26.79347726;20.96058694;7.355276134;61.74712596;48.54186118;18.54676924;1.924272155;1.954740271;2.653385162;1.821301596;1.974946421;6.875480241;11.32755992;11.32268701;11.24416527;3
29.910241;22.80724737;7.911159779;65.07663194;50.13003923;20.22244248;1.774592443;1.847840909;2.818622976;1.288625248;1.671488732;7.546221909;11.42376959;11.41472676;11.26166412;3
26.54814626;20.45788454;8.199501895;61.07985295;47.84356936;21.29330114;1.946097663;2.040859564;2.712193798;1.960271999;2.435892386;6.719285142;11.33561037;11.31858793;11.20444425;3
28.77415018;21.91230006;6.190100314;64.5677822;49.66368683;17.00404435;1.888269596;1.953115003;3.372881154;1.766211216;2.103213261;12.59538959;11.37850398;11.36890364;11.17213991;3
25.90901982;20.75554926;7.136965298;59.69380305;48.23315136;18.8711708;1.962456293;2.014615154;2.948030726;2.051872732;2.320756476;8.893402134;11.33550413;11.32656627;11.19265224;3
25.77528854;19.73333295;5.07615454;58.73611276;45.52384011;14.89740427;1.938775725;2.017667063;3.724005189;1.991267562;2.402794876;15.76207454;11.3539777;11.34195858;11.07552815;3
29.46324311;22.29067662;4.710733327;63.68335607;49.03081392;14.04624228;1.761517216;1.862474631;4.049444861;1.239744583;1.712771061;19.52314484;11.43599652;11.41853948;11.0811088;3
24.2881861;19.18007658;6.790938579;56.9843595;45.67940781;18.78932046;2.009100209;2.104213945;3.051243139;2.251358782;2.760016514;9.190081933;11.30313733;11.28807504;11.11588487;3
26.48512813;21.2838272;6.862676436;59.51797956;48.12307242;18.11594334;1.858730425;1.899551399;2.995453853;1.587162834;1.804064556;9.050777916;11.37015963;11.36412794;11.21022756;3
26.17301721;21.19052792;5.140330298;59.6466118;48.55790893;13.85798045;1.891661493;1.925641389;3.293376177;1.697802823;1.867915583;13.09460225;11.34563723;11.34012428;11.18112406;3
27.32120816;21.72861193;7.013394508;61.72762846;49.35895549;18.70740461;1.870183442;1.908892556;2.967096591;1.630274466;1.836648843;8.535858626;11.35994171;11.35499865;11.18959507;3
27.64712579;22.58330637;7.830629006;60.03595511;49.354872;19.61858265;1.768617024;1.812928036;2.710526257;1.264079145;1.491287407;7.029909018;11.42683903;11.42099404;11.2835523;3
29.15245354;23.13121186;7.890829173;63.45049924;50.9467706;19.85912543;1.790773341;1.860092889;2.712682847;1.368247835;1.693058276;7.082129849;11.4265512;11.41471535;11.2737082;3
27.58145918;21.40580506;6.999098558;61.08928309;47.71497446;17.70938318;1.822469961;1.863506165;2.875011003;1.453422374;1.660058233;8.774783357;11.3948015;11.38865829;11.27145326;3
25.19765664;20.6727514;8.148605076;58.31032658;48.42763146;20.67461607;1.989319904;2.044097565;2.710976126;2.164056574;2.41839546;7.162316534;11.3326713;11.31785791;11.24317808;3
26.44079373;21.47767582;6.758301744;60.12230233;49.22677634;18.52794023;1.91245146;1.964435883;3.285204894;1.845938977;2.114346416;11.35757949;11.35362518;11.3460139;11.17133416;3
26.56142328;20.76638391;7.497804179;61.51085909;48.34440144;19.27625508;1.928068202;1.964642327;2.746458186;1.821171673;2.018060405;7.304335995;11.31718688;11.3122072;11.2193093;3
27.39612418;21.47804372;6.736043054;62.50445155;49.50299195;17.73752484;1.932248997;1.997015896;2.974463754;1.93098154;2.269214342;9.09934084;11.35097786;11.34097209;11.20794639;3
24.02286736;19.03890455;6.454267212;58.2151529;46.58162645;17.66981712;2.086971912;2.149463465;3.115604851;2.52718314;2.871466958;10.33948422;11.24626521;11.23658258;11.12913867;3
26.23097918;21.37343981;7.466195913;61.13342966;50.11783952;19.64462781;1.967492113;2.008325257;2.943550603;2.019320896;2.238886733;8.853044683;11.31069323;11.30472795;11.19693465;3
23.074473;18.27714343;6.316175111;56.51867187;45.13179975;17.31664001;2.147141887;2.204336528;3.09070269;2.876218492;3.208620274;9.968264565;11.23199792;11.22411582;11.12551258;3
25.30964543;19.92085221;6.372965976;58.81439595;46.73029449;16.46446612;1.947154208;2.001700459;2.83891679;1.907773295;2.179268832;8.597297541;11.31391166;11.30398509;11.21422703;3
22.03582463;18.12528507;6.487006133;55.31014247;45.76510775;17.80646321;2.208337672;2.244386958;2.991606046;3.088115956;3.291098102;9.1782749;11.19053565;11.18405392;11.10554331;3
19.50772968;15.32942516;5.473130085;51.89309848;41.21424369;15.9688073;2.414596235;2.481027208;3.260477037;4.138856323;4.547271209;11.19707891;11.09415301;11.08227135;11.0049519;3
21.16308594;16.90299672;5.122873521;53.82531138;43.27624008;15.39146442;2.213806766;2.257973371;3.513938156;3.058179635;3.310077914;13.16453965;11.1602493;11.15343156;10.98738395;3
24.13524909;19.82712918;6.558849929;56.21506966;46.45856527;17.53365406;1.981769054;2.014767609;3.062367181;2.10480161;2.266957179;9.839180164;11.31500888;11.30854391;11.18211919;3
20.75878714;16.54410133;5.61304048;53.14163533;42.61856934;16.2689574;2.251173378;2.29436502;3.326854939;3.259019634;3.517560123;11.86567383;11.15266905;11.14621705;11.03181274;3
26.2434761;21.08110092;8.320911535;59.5887127;48.09937509;20.58439007;1.900881156;1.929971246;2.626682875;1.763518395;1.907727817;6.640282101;11.3558585;11.35098691;11.28164137;3
16.87161574;12.93426791;4.470683863;47.37244418;36.55876663;13.77859731;2.576399347;2.626946533;3.562813489;4.980921494;5.325362165;14.30086457;10.9957138;10.98890354;10.91012875;3
17.27220091;13.68805666;4.513652613;48.21170361;38.41611504;14.33577526;2.520902288;2.561492032;3.787427178;4.572488913;4.846522755;16.19729399;11.001494;10.99573658;10.87769873;3
24.78928786;20.31076646;6.966583071;58.0340506;48.04012528;19.15238871;1.98634209;2.057945401;3.0663168;2.125403827;2.524432457;9.162049675;11.30353308;11.29363448;11.13656024;3
25.98017983;21.25521411;8.144142166;59.185528;48.96419829;20.96532993;1.903920272;1.969956456;2.695796056;1.778110705;2.112733894;6.649059948;11.34842417;11.33688823;11.21943312;3
27.27930843;20.78610199;4.967592379;60.07028886;46.38047196;14.99359606;1.824325072;1.910930402;3.844329026;1.505554861;1.950458661;16.53036056;11.40720301;11.39459485;11.04331494;3
29.11106617;22.59810312;6.48144146;65.11053393;51.17469808;17.26272243;1.875035159;1.950402279;3.039411361;1.697483074;2.068925176;9.798129089;11.3837604;11.3715507;11.19512176;3
28.84836508;22.93615747;8.012198364;63.79582259;50.96364823;19.65618007;1.818932067;1.850103507;2.651974309;1.445520949;1.605860951;6.892641271;11.39732195;11.39272224;11.30553068;3
32.9091142;25.02475884;9.012277336;69.6132195;53.3453453;21.54174564;1.700717792;1.749187297;2.560488745;1.016033028;1.24947536;6.145057319;11.47088043;11.4635299;11.35662197;3
28.18414463;21.76008152;6.162120932;62.2286167;48.46726527;16.61835998;1.812844474;1.877718883;3.24532187;1.425128635;1.77504652;11.29904915;11.39929916;11.39153554;11.20191723;3
23.08839913;17.51549402;5.077300604;57.08227048;43.6511048;14.33018818;2.132012528;2.189157386;3.297209439;2.699436946;3.031868566;12.31901576;11.20955711;11.20179341;11.08177263;3
19.00617334;14.6281589;4.460028353;51.08005188;39.74430177;14.09987025;2.409585314;2.487508321;3.66571492;4.055831025;4.544938828;14.40490896;11.06835819;11.05720229;10.89008749;3
24.4437292;18.70864344;6.368293115;59.71707083;46.32739846;17.76870558;2.142246955;2.230234078;3.198623659;2.835341784;3.345361358;10.63202488;11.23885369;11.22467909;11.10902205;3
